1042	1628
395	2367
356	2018
1328	2160
507	1940
451	935
350	2085
148	714
726	1533
1242	2146
1810	1822
740	2033
1020	2075
1257	2673
1264	1531
928	1326
2025	2026
1369	1653
1986	2003
421	2216
274	748
1840	2071
94	2263
1273	2126
794	1590
1202	1428
1262	1509
2155	2293
742	1620
507	1211
867	2439
567	760
1481	2335
1094	1443
145	2622
1428	2336
946	1966
957	1557
119	1537
166	271
154	1753
2266	2267
48	2041
118	2166
1986	2008
65	771
645	1900
1787	2143
306	973
179	197
814	893
955	1914
2102	2385
512	1692
386	2117
453	2305
1333	2312
451	2285
480	598
687	1710
1042	2073
945	1911
85	1065
1148	2221
130	2017
1035	1801
1291	1660
1338	1912
463	1702
306	452
895	1296
565	1398
835	1121
742	1743
290	328
392	1825
558	876
1021	2309
1986	2007
1119	2126
52	1467
273	374
1340	1943
655	2080
519	1986
51	2214
1225	2579
727	1386
734	736
1265	2291
1398	1528
1944	1946
1623	1778
1555	1953
2671	2674
701	739
1363	1413
1001	2662
1628	1635
566	1907
172	2187
75	2224
27	606
415	966
973	1583
1459	2218
702	1368
1119	2124
403	1037
2172	2182
1702	1970
366	745
1225	1450
544	1580
303	719
1043	2309
21	2310
702	993
1013	1464
574	576
31	1594
1647	2160
1154	2514
458	1122
47	1579
116	1076
558	1189
505	1304
210	2309
748	1374
1677	1908
461	2309
1213	1290
493	1759
2050	2485
2467	2468
2146	2147
251	1413
39	1965
17	927
434	1693
382	2034
1502	2163
940	1829
319	1205
1046	2587
1335	2090
970	2365
94	2355
137	2329
1135	2248
2259	2337
1358	1562
220	376
1103	1718
1178	1908
2515	2530
756	1692
1592	2485
1887	1888
316	2004
657	871
814	1158
1358	1444
1427	1725
262	1351
161	842
1636	2139
881	1155
126	1551
977	1281
51	2215
605	1107
266	578
985	1149
1740	2392
671	973
79	603
1812	2034
16	2642
1926	2051
1680	2576
1954	1956
2157	2160
118	2030
2039	2042
1224	1341
70	441
695	1012
315	1921
95	1838
310	990
243	473
213	2192
1535	1916
1392	2212
102	1623
578	1974
1413	1542
1013	1675
2075	2076
2451	2452
91	2001
661	1881
167	2437
118	454
1429	1534
1296	1912
897	2295
1358	1729
1346	1670
12	2661
687	1610
1336	2032
1135	2518
731	1279
714	1385
609	1041
2074	2277
1289	1622
487	2026
875	1942
2040	2122
1586	2168
1340	1542
747	1538
1474	1908
1309	2102
1711	1765
183	997
59	1287
1701	1872
1282	2324
292	2562
1567	1874
309	2268
1083	1450
202	1250
306	1782
706	2645
1428	2376
223	1761
736	1631
1234	1702
1065	2211
568	1810
171	790
1681	2319
964	1388
2121	2122
242	279
1071	1135
1928	2317
154	1444
638	924
1527	2450
1056	2482
284	2222
363	1003
1370	1975
1914	1920
801	1470
1623	1782
615	2443
590	1954
1127	1583
467	1701
142	2049
1701	1864
306	1584
1552	1778
17	2140
2065	2066
953	2567
1182	1579
752	2083
2228	2395
476	1986
2114	2588
1420	2396
46	2366
998	1103
350	2090
209	2681
2135	2282
889	1831
1692	2346
436	878
1986	1999
94	195
632	1430
1256	1761
1377	1840
863	1160
435	1912
1717	1731
1311	1312
51	710
961	1728
553	1583
2002	2379
1737	1888
562	1735
728	2553
1095	1325
437	498
2224	2225
2670	2679
1538	2185
324	2194
1986	1992
464	1758
731	2199
1037	2447
258	1401
807	1226
1013	1729
45	733
584	2289
33	286
952	2546
1135	1257
147	1519
1121	1655
5	1629
1924	1927
573	2407
1327	1328
595	1256
306	1787
2233	2291
835	1134
99	2454
1209	1358
1605	2663
1358	1736
421	2213
503	1692
279	2165
899	1986
334	1013
37	1190
778	1919
231	1868
1049	1894
734	2202
1629	1711
1019	1457
779	1224
2355	2356
969	1735
437	1495
162	1667
1410	1655
1459	2080
901	2073
1224	1526
464	2445
1514	1692
2001	2379
1811	1822
2367	2368
1902	1904
1954	1955
4	1256
484	2081
2034	2040
2230	2296
155	817
433	756
441	671
466	1738
1750	1766
1484	2498
1428	1429
457	2215
2442	2530
1738	2365
1736	1763
320	1597
364	970
759	1703
1029	2166
1986	2006
870	2126
1412	1483
1335	1856
65	1628
392	2269
519	1998
14	158
748	1169
210	1906
850	1464
657	2523
2131	2133
1902	1903
43	1530
1703	1966
1129	2353
1702	1971
217	243
1014	1558
962	1062
798	1381
415	2014
970	1358
1023	1701
903	2030
1527	1668
1567	2500
1428	2524
507	1941
548	2138
2416	2417
1180	1304
306	1193
1526	1879
849	1993
546	1608
121	589
139	2045
1944	1950
636	2233
526	1742
2009	2025
313	2296
788	2033
535	2641
1848	1909
785	1664
989	1507
776	1542
1675	1676
505	2083
316	1868
92	1836
2539	2540
1129	2351
416	1701
1334	1577
1200	2207
132	904
116	1501
2076	2077
1083	2114
102	109
1235	2126
1486	1745
2444	2503
948	1681
258	1240
811	900
1996	2064
94	1649
1628	2057
1652	1848
1701	1852
1636	1701
335	1701
1365	2519
495	1328
584	2464
868	988
1020	2667
552	2201
607	1664
1711	1731
1013	1849
1555	2363
88	1908
99	123
269	2551
1616	2050
88	841
537	2192
2170	2171
456	1580
125	2363
915	2415
285	1999
126	236
186	2580
1121	1410
867	2440
110	1599
702	2101
864	1065
577	1129
1111	1119
244	565
314	1623
306	608
1903	1960
246	1358
122	2454
1503	2243
88	2014
568	1223
948	1395
39	1349
2027	2360
1701	1857
155	1736
217	2474
495	2192
442	698
638	783
1463	2132
1705	2081
1067	2307
78	1219
1365	2509
1479	1701
253	507
144	1593
2518	2538
175	2135
888	1556
1926	2189
982	2175
1174	2394
415	2182
694	1478
1929	2034
1377	2068
88	1732
1116	1223
1979	1980
671	2025
1980	2405
745	1995
650	1756
1320	2684
1610	2557
1782	2326
1103	1284
1396	1399
1123	1358
1914	1918
1271	2367
1269	1880
88	130
118	1616
386	2115
1040	1169
648	1441
236	1072
203	1869
154	326
857	1097
1692	2187
2534	2535
1469	2358
1906	2059
1203	1215
963	1157
89	258
1015	1425
1007	2466
153	1623
887	1624
302	1253
1719	1765
2025	2028
1756	2642
1770	2080
149	1655
364	2642
1742	2307
1661	1851
1463	2131
38	862
88	1713
264	472
238	1828
579	1134
492	1257
330	1505
1090	1093
1599	2460
398	2177
609	2446
2291	2292
1740	2389
2290	2496
1504	1647
168	2437
854	857
969	2450
1358	1646
86	2034
379	904
470	857
87	842
371	1441
4	2176
191	382
1055	1577
681	1986
2026	2096
1505	1552
2215	2216
2442	2614
88	1677
796	1103
354	2453
101	281
1968	2034
437	1985
1758	2466
1671	2136
1111	1273
1701	1875
868	2276
2437	2438
867	2522
1728	2555
2	1454
168	2438
1856	2096
48	1662
934	2356
1325	2247
49	1666
490	1309
1711	1730
180	2004
530	1013
1717	2560
824	1831
284	2225
426	1772
2634	2636
73	797
2336	2524
182	183
748	1550
223	744
644	2177
1701	1863
1692	2348
296	732
1957	2241
1288	1309
1358	1727
1655	2384
1358	1483
444	488
1113	1650
2344	2475
614	1475
448	472
35	895
122	2455
160	277
276	1695
234	610
438	787
1417	1703
1102	1207
1914	1917
555	1463
73	1189
1399	2394
255	1266
1104	2264
442	588
1642	2657
1846	2357
1349	1634
510	1171
946	2623
1224	2155
126	2079
38	1160
572	2418
148	602
177	1639
1147	2367
401	1096
411	1488
1191	2339
74	586
1358	1599
1841	2056
1524	1693
1702	1966
1519	2108
580	1765
306	487
1975	2110
556	1805
786	947
645	1899
1688	2671
60	1527
88	815
422	545
2100	2101
2311	2576
1710	2444
108	1647
436	1980
377	1265
1542	1941
956	2677
736	2202
609	883
74	1517
69	604
899	1055
873	1479
1103	1520
1718	2685
1952	2204
1500	1538
88	1174
1183	1579
5	1659
52	2172
577	870
1119	1663
2224	2226
243	2647
1351	1592
957	2083
492	2538
2022	2190
1272	1950
598	1003
73	1745
1283	1776
794	863
2168	2169
55	815
1542	1607
979	1503
965	2197
554	685
1526	1981
732	2685
26	122
1343	2165
146	1927
2356	2357
972	2580
456	2472
1358	1735
308	350
651	2023
1402	1972
85	2487
1017	2472
471	2013
733	1294
505	1180
689	1358
1395	2266
227	883
1610	2556
186	1319
1794	1796
1417	2350
340	584
630	973
1413	1934
969	1483
1704	2077
1441	1957
1358	1499
1216	2503
55	651
709	1903
104	1065
780	2341
1358	1565
336	1944
1611	2124
2671	2675
25	1344
59	609
711	1285
963	1443
1063	1518
1361	1528
306	719
1488	2601
1131	2155
74	544
120	483
760	2460
2359	2372
24	598
394	1063
1203	1842
142	525
989	2285
831	1358
350	656
235	1701
586	1218
2634	2635
2144	2329
143	316
169	2706
269	418
73	1723
1595	2246
733	1817
109	2092
350	406
957	1358
569	2512
1358	1765
1428	2520
1022	1168
1598	2367
748	1358
1070	1167
1015	2263
783	1061
114	2506
1592	1914
43	2399
332	2003
1035	1433
931	1433
1377	2388
1862	2582
1462	1611
1951	1952
627	2122
326	1754
1602	2054
1801	2203
215	1701
1344	1928
1309	1677
27	2578
180	2076
133	2045
461	1203
1623	1777
757	1358
1776	2324
26	123
383	1704
851	1309
230	1810
74	2155
1742	1749
1964	1965
1810	1819
1826	1827
1567	1654
1542	1942
186	1228
111	758
1072	1483
489	2390
16	1632
1550	2083
1477	2067
853	1358
1072	1805
218	792
1380	2564
620	2534
247	2583
1969	2236
1520	1750
1119	1462
103	306
244	1610
93	1495
95	2054
718	1416
344	854
305	1927
860	1527
2153	2155
1740	2391
1592	2071
1469	1692
258	963
264	1826
1309	2015
1095	1986
509	2148
2398	2493
1307	2536
1229	2442
257	964
240	512
143	598
1460	2349
2624	2701
1728	2599
694	2516
748	1732
52	2182
1326	2063
2055	2198
2223	2224
278	1185
480	687
374	846
1199	1566
757	1284
73	1214
960	2650
794	1160
675	2356
316	766
1703	1970
1564	1786
2085	2089
809	2228
645	1267
2394	2395
2439	2652
1022	1961
812	1300
16	2444
1483	1735
1202	1510
306	958
1920	2653
1187	1188
1256	2175
1396	1421
1396	2228
162	1174
133	1670
81	2180
248	1964
936	1067
2654	2655
859	1030
481	1810
586	1224
244	1072
1375	2586
118	2112
1013	1840
1490	2085
1307	1444
837	2670
1986	2002
1510	2387
1121	2136
1565	2365
1714	1727
403	1742
1251	1448
877	1176
710	2213
771	1080
90	156
239	2418
135	137
1042	1925
868	1341
263	364
749	1333
781	2402
74	2419
202	1345
1279	2203
1358	1726
1441	2273
1218	1927
2446	2447
445	1434
484	542
447	2638
359	1483
43	152
723	2614
396	1217
792	1986
428	2248
598	845
172	756
807	1955
200	1439
2687	2688
114	610
89	1087
388	2497
529	1419
553	1127
1697	1986
838	1131
2390	2391
753	1880
231	387
59	1627
301	2492
178	833
1333	1973
306	1656
518	1373
540	2527
736	2197
88	498
1040	1765
1647	2209
1413	1936
2222	2224
98	1521
972	2579
1368	1911
306	554
35	1913
148	2518
1483	1743
426	1777
1311	2080
1284	1358
128	2270
1013	1644
483	2405
109	133
535	2392
528	803
1259	2342
735	2062
1395	2267
364	732
480	1710
376	672
58	1715
356	498
2473	2648
1042	1481
2259	2335
815	1174
466	970
250	2429
129	701
255	1343
37	60
439	1642
1941	2508
458	1276
1358	1715
1357	2025
2706	2707
230	1095
2415	2597
833	1130
379	1022
1414	1415
429	1493
594	2195
598	968
411	1577
1023	2568
1151	2570
622	1002
773	1505
1471	1646
426	487
904	1312
1042	1926
2459	2689
436	1039
1348	2605
109	1998
90	817
1412	1743
286	442
1890	2130
465	1869
1378	1544
1020	2077
1358	1604
1487	1501
783	2376
797	800
76	88
160	2000
479	1880
1331	1810
375	2435
1010	1966
1147	1865
865	2653
53	1103
80	257
41	644
622	1952
88	1658
1405	1894
758	1762
2026	2045
1413	1935
191	1791
929	1358
276	2133
744	1358
1336	1452
877	1935
1133	1538
626	2558
1701	1856
1229	1749
194	1451
1478	1902
1224	1848
867	871
1740	1804
847	2189
1279	2186
1022	1276
480	1426
1228	2580
39	2357
55	787
899	1858
496	992
768	1723
1545	2248
320	348
1682	2291
156	817
440	895
795	1810
1681	2318
437	950
801	2516
154	1752
223	1154
1960	2491
2297	2299
1889	2034
512	1472
316	845
544	1769
26	2455
1692	2302
1013	1850
584	2463
133	1784
1549	2286
1221	1949
1569	1966
107	1650
1794	1795
1072	1505
425	2466
137	2144
1945	1946
20	1072
1138	2248
186	2702
801	1961
1050	1634
1358	1754
239	1274
625	1024
962	1807
1505	1699
1605	1950
1900	2608
752	2451
286	698
661	1884
944	2138
1015	1618
856	1390
1106	1874
1218	2116
791	2130
1224	2153
1358	1747
1787	1810
473	1575
981	1159
1761	2175
1358	1471
73	1358
164	210
145	537
160	743
436	1131
1906	1964
915	1035
1139	2054
2040	2120
853	1169
169	1994
935	973
1453	1986
469	2304
1484	2520
1306	1317
915	2597
773	1072
317	1785
692	2629
1358	1720
741	831
1358	1724
1234	1703
1103	1887
1948	1950
311	690
415	593
1624	1779
904	1959
507	2508
7	208
427	565
1498	2349
415	1527
792	2555
69	2189
1423	1692
317	1624
507	1936
1169	2476
476	1800
2268	2291
244	1358
1609	1790
2270	2375
1296	1910
1086	1124
659	1803
1284	1604
26	2454
2565	2567
138	236
357	1358
540	1441
790	1810
1131	2280
962	1808
1336	2033
1986	2000
297	1542
268	1740
726	2671
145	1593
180	1020
304	2423
327	1325
565	1610
960	1776
1540	1628
582	2548
101	1589
202	1173
403	2503
507	1931
2231	2292
2329	2331
626	1358
1268	1929
118	1029
754	2450
18	2145
239	910
211	1908
806	1383
53	1358
1889	2039
268	2451
1103	1886
431	2694
1416	1926
308	2045
1284	2450
507	812
95	2183
1664	2147
557	1725
306	1490
277	553
143	1701
328	1250
556	1623
290	687
123	2604
81	423
24	201
465	1403
593	1474
657	1254
109	1624
1490	2327
503	576
15	2367
948	1682
310	892
139	306
617	705
88	2017
2440	2530
356	2116
519	1574
306	1072
537	1698
599	1271
444	582
2339	2340
796	1317
1130	2495
657	2440
155	156
729	1159
1623	1775
1618	1789
2122	2123
1185	2358
1358	1739
440	1913
187	1208
118	2010
936	2515
121	2252
656	2090
429	2001
616	2503
1118	1416
967	2659
2021	2418
712	2480
172	1692
834	876
1669	1892
995	2385
1927	1930
1416	1924
1121	1131
591	2472
310	1945
119	646
1408	1553
391	493
920	1893
1343	1507
65	1156
980	1623
442	2120
370	1415
544	2199
661	1882
33	588
687	1725
734	2197
517	2105
1739	2221
1296	1911
1358	1730
644	711
878	885
377	2291
2266	2321
1674	2608
20	2375
112	1623
262	1464
637	1641
578	1879
929	2627
1630	2227
242	1131
756	2186
1829	1902
298	1095
190	491
1400	2698
1771	1778
2034	2038
453	1806
39	1532
544	2347
745	2009
436	668
1413	1931
1420	1421
1143	2155
702	2070
515	2464
1508	2117
1229	1627
400	1354
2144	2145
1199	1599
1224	2152
1914	1916
1777	2143
230	1217
565	1528
402	1542
89	1653
271	638
1226	1955
526	565
1085	2109
181	1359
1443	2399
1003	2607
298	607
1126	1823
17	24
1184	2100
1772	1782
1358	1728
1169	1719
1655	2136
1093	2367
838	868
1121	1810
1475	2469
135	2095
1904	1960
1012	1797
409	1624
703	2497
839	2277
1170	1476
1000	1325
310	875
1348	2163
860	1427
1773	1789
1000	2543
614	2470
1022	1963
1806	1809
661	935
176	973
1117	1628
113	747
693	763
218	781
1810	1814
1004	1810
684	1282
1986	1993
1071	2671
1013	1846
735	1237
1428	1534
1815	1950
79	2097
1158	2252
443	1010
1343	1645
364	819
721	1034
95	334
1547	2169
815	2018
94	675
1169	2220
1101	2148
1101	2146
285	502
13	1810
963	1094
151	2335
239	1220
1406	2387
1619	2269
1809	1810
733	2303
1838	2219
33	2121
1987	2509
257	1388
82	1634
1092	1171
1810	1821
486	2667
402	1413
1224	1291
508	2325
1628	2021
10	2545
1830	2045
548	843
754	1358
2457	2649
306	1245
746	2006
2128	2129
522	2097
1591	2541
963	1785
1313	2407
1333	2195
78	1329
753	1269
271	1970
755	1898
1402	1919
1354	2270
1216	2446
347	423
91	2123
1089	1552
761	1443
733	2011
1527	2274
1239	2027
1143	2262
299	2387
945	1512
1015	1519
1702	1703
94	733
2045	2046
126	1623
1894	2034
14	2077
880	973
454	2022
1472	1692
153	2045
36	1505
478	1978
539	1616
868	1526
156	1763
2248	2249
1475	2470
1072	1740
369	385
2054	2133
827	1039
620	923
574	1692
537	1593
345	833
1152	1927
1421	2109
436	816
1725	1745
232	1986
490	2105
1624	1780
937	1180
160	2009
1973	1974
184	520
201	570
1623	1773
1804	2451
1726	2168
1042	1125
2279	2466
415	1309
635	2058
702	779
2285	2286
2076	2667
1412	2450
752	957
1320	1491
1191	2241
735	1543
1529	2350
1358	1718
410	676
390	1108
1676	1975
118	255
126	306
2034	2130
499	2458
446	1507
1199	1716
1634	2393
1926	2052
831	1638
581	1792
1682	2321
109	459
1114	1717
107	1113
586	2155
306	1705
376	1583
663	2195
1983	2034
4	2175
993	2155
973	1072
1280	2612
868	1844
1162	1510
1662	2381
1784	2045
2555	2599
713	1044
17	1316
727	2570
374	1101
1079	1914
435	486
885	2024
148	381
18	139
1818	2306
548	1523
279	1195
1303	2163
1082	1534
1552	2591
1945	1947
1445	1446
324	2156
485	839
40	507
1041	1358
2016	2071
1602	2072
1692	2345
603	2045
681	1446
18	1560
1432	1950
2182	2233
338	1542
1986	1989
280	1535
185	297
1074	1675
2175	2176
1778	2327
1349	2684
482	1812
577	2354
306	426
897	1983
1655	2295
408	734
109	124
514	1314
1109	1533
1461	1634
1824	1825
64	1737
1035	1486
8	269
689	1317
553	745
2177	2367
281	1347
415	1174
431	2695
436	483
957	1757
507	1413
1093	1598
350	1623
343	1701
1533	2671
105	1721
1065	1096
312	1722
93	950
1221	1607
1709	1986
626	2556
1709	1738
145	1165
1701	1854
392	1619
2249	2671
89	2463
366	1986
472	559
743	1239
2681	2683
1986	1987
1139	1628
1842	1980
1801	2451
684	1358
629	883
310	1946
312	1610
403	464
953	2566
748	1568
1483	1726
2439	2530
2017	2467
489	1358
1703	1969
627	2335
1701	1876
374	2149
667	2472
591	642
2203	2330
95	736
736	1841
306	542
779	1592
558	2585
1260	2250
221	817
1507	1645
1768	2325
125	458
869	1864
2392	2451
351	1810
315	423
341	613
2284	2285
364	1756
1120	2025
1174	1912
696	1570
1905	1914
699	1701
120	1842
432	1597
999	1358
69	1914
788	1031
1434	1986
1601	1750
36	2107
68	1986
46	1604
1309	1625
2401	2435
1447	1928
1257	2678
1367	1656
1358	1710
1351	1972
1334	1950
1084	1213
488	2547
1441	2274
1889	1892
724	2395
391	2365
481	2291
164	211
76	2018
153	306
434	2133
509	1101
1701	1870
600	2394
485	2219
304	1857
534	933
1325	2063
1386	2570
1624	1787
516	1882
729	1221
1412	1735
138	306
108	2209
1324	2265
1403	2317
316	920
735	739
591	1017
126	2045
1721	1761
869	1440
563	2045
1583	1995
1969	2238
352	1944
1624	1778
875	914
521	598
181	1013
645	1826
1358	1550
640	2420
443	1531
459	1681
720	1441
1470	2553
598	1299
1080	2344
110	1262
1891	2034
1358	1766
1542	1940
105	2651
1042	1118
448	1902
430	2130
2329	2330
2015	2071
1004	1489
1379	1380
598	2138
579	994
1300	1933
525	2181
2570	2573
1511	1519
2117	2118
1358	1763
1247	1679
2160	2161
438	1984
733	2035
1054	1950
1580	2199
1199	1214
1701	1855
1884	1958
938	2230
1608	2124
94	934
224	1810
827	1921
767	1701
1087	2434
1023	1986
1335	2087
152	884
1768	1837
1229	1308
48	714
350	2084
1482	1973
778	779
180	775
1558	2340
1702	2238
1435	2059
1157	2463
645	1358
52	1139
706	2238
2630	2699
1636	2141
399	2107
109	1785
1369	1530
189	564
911	1534
1869	2309
580	2445
598	1473
1966	1971
734	964
853	1762
1382	2283
207	833
417	1871
1042	2054
712	1464
478	2024
893	1051
14	2075
1810	1815
412	1616
1166	1986
604	1351
661	1045
2043	2406
165	1473
650	1685
1071	1257
95	2181
687	1546
174	2334
15	1090
704	1483
302	350
871	2530
1301	1542
1145	1358
451	671
337	1214
577	1518
789	1703
828	1795
1330	2068
1205	1761
1663	2577
855	2493
1834	2359
64	2616
1204	1838
2565	2566
871	1229
1036	2562
228	1871
109	519
429	1807
1141	2294
1131	1930
375	2434
763	1635
117	2537
370	2269
962	1810
179	1986
1358	1746
1052	1701
109	1787
1701	1862
44	1582
311	1132
974	1496
598	1870
1071	2248
495	1327
2152	2385
882	1358
306	519
218	1020
1505	2107
24	2141
239	1759
481	1287
843	2339
817	1763
638	808
159	2308
1701	1877
1155	1229
724	2394
736	964
1273	2124
1740	2390
596	1914
1179	1955
982	1256
2159	2160
868	1195
399	1089
624	1042
364	1358
361	2681
502	1976
1148	1747
1309	1882
1261	2130
775	2075
1050	2563
1295	1987
1469	2346
203	963
45	1219
306	2087
2214	2216
348	2248
175	596
1110	2295
1542	1931
533	2466
2046	2048
1111	2129
270	279
1235	1462
303	2143
236	2079
387	519
2083	2168
565	2279
281	1000
1241	1950
2186	2199
206	2691
687	1721
188	1727
110	2279
1311	1313
901	2199
1441	1707
745	1127
372	2377
105	2476
1483	2208
309	383
1257	2518
1894	2117
141	2034
893	2383
1396	2395
1409	1828
1135	2671
1810	1818
386	2114
559	1579
109	2095
243	2474
1316	1679
118	388
576	2348
1230	1342
848	985
541	904
177	2679
1013	1842
2075	2091
88	2012
1110	1120
1881	1958
454	1661
1503	2241
1735	1776
874	1701
1210	1648
417	2494
306	1651
429	523
708	2212
100	2056
139	1780
1802	2079
464	2444
650	1557
440	2179
1025	1042
938	2027
1686	2647
1701	1868
1094	1653
541	1360
357	1154
210	1905
1765	2492
1243	1358
996	2518
194	1050
119	1959
1827	1828
1072	1798
67	282
1070	1725
800	820
45	1986
792	1558
132	479
789	1240
371	1553
369	2484
1669	2332
764	1612
592	2669
827	1999
531	2308
14	2034
1358	1714
1558	2338
737	2136
230	549
329	1798
133	1777
1441	1954
109	610
1077	1483
565	1361
1045	1571
22	39
1851	2485
1185	2349
434	1117
497	2419
837	2248
321	1083
138	1776
1257	2249
306	417
306	1045
118	1538
906	2351
393	739
95	2200
1358	1753
1632	1756
1015	1385
1701	1820
487	2080
415	2178
1096	1633
2001	2044
756	2187
1015	1143
88	1494
1986	1990
1629	1659
306	1483
1703	1971
915	1740
1501	1676
127	2604
484	1699
1639	2679
492	2673
1278	2305
788	2205
665	2120
553	2009
1358	1384
159	180
111	1358
95	456
2193	2194
711	2112
162	1268
1394	2137
467	1172
581	1623
734	2277
306	1346
1119	2127
232	1864
1519	2640
638	1773
735	2060
1070	1072
558	1706
2124	2127
1954	2275
995	1309
681	1171
350	1782
511	1810
737	1974
706	963
2601	2609
316	1297
669	1124
765	1147
1358	1743
306	2045
820	889
484	1367
1574	1986
573	1313
679	1395
2097	2098
958	1072
318	1701
290	567
2514	2515
395	1147
1986	2004
365	2469
1662	2398
1399	2309
1743	2113
760	2459
306	655
310	1948
456	667
927	1316
703	801
1368	2553
154	1339
465	2304
503	2001
543	984
349	419
487	655
887	910
1500	2185
48	2206
569	1759
760	1426
788	2041
481	823
2144	2331
97	1353
55	1156
924	2383
722	1273
17	1315
199	1869
306	1367
1102	2290
121	980
1093	1271
151	2236
1846	1867
82	1138
118	1690
1360	1960
88	2178
1214	1745
65	2418
567	1262
2001	2002
704	969
1944	1945
323	498
2360	2578
1628	2053
1443	2240
266	2227
222	821
1885	2644
955	1482
1623	1768
1268	2309
160	553
1095	1810
251	1300
1914	1915
258	2645
306	2046
1884	1885
2204	2521
1429	2520
323	2020
397	2329
272	2012
59	105
350	1775
661	807
901	2186
109	1769
32	279
1224	1732
1050	2564
3	2544
1623	1784
246	2515
5	2546
490	1973
1628	2172
155	1763
1013	1403
1166	2582
688	1257
621	2018
1959	2621
327	1996
219	1542
1787	2045
242	838
1808	1810
1119	1273
733	1818
1776	2078
902	1604
284	2223
2155	2294
1143	1618
734	1841
1901	2286
1487	1849
516	2104
344	661
959	2529
1379	2564
460	1986
831	2093
290	2359
597	1104
627	2238
493	1244
215	1986
284	2226
434	2408
462	1048
1283	2324
644	1258
524	1169
402	1932
310	1947
1169	1358
580	744
406	505
406	2505
91	2122
529	1417
1197	1998
1484	2383
1092	1106
175	955
733	2268
1624	1788
937	2096
397	1096
598	1107
1588	2055
1470	1824
816	1980
1540	2054
299	2498
1035	1833
647	1267
38	429
1046	2336
1360	1902
75	2222
1256	2176
1351	2134
142	456
39	1634
176	231
614	888
139	660
283	1559
118	842
1701	1866
1416	1925
1651	2045
507	1363
922	1406
372	1710
921	2293
588	698
466	2546
1859	1986
1835	2160
1962	1963
1072	1478
1075	1701
739	1237
783	893
88	2015
1536	2580
154	1568
1390	2681
1324	2035
1826	1829
1421	2394
113	540
661	1883
1131	1133
1487	2137
1986	1995
267	2373
136	831
444	515
736	1006
1051	2383
783	1143
650	2083
306	2085
603	1873
994	2309
199	420
536	567
295	1176
270	2280
87	2164
2238	2240
1835	2157
88	2010
35	1296
998	1284
1973	1976
1842	1979
279	502
1416	1922
157	1870
1520	1765
228	1358
1013	1521
429	705
165	598
1873	1986
1169	1731
239	887
1987	2004
1554	1657
1128	1441
1986	1988
1224	1975
707	763
324	827
65	1293
595	1016
358	2642
902	1358
344	389
796	1358
552	1358
21	1043
154	1754
1072	1799
1013	1847
444	2290
973	2019
1417	1452
1178	1529
643	1167
